Name,1st Der M,Incl,RoA,Eccent,Arg of Peri,Mean Anom,Mean Motion
ONEWEB-0119,1.4e-07,87.8936,10.0204,12633.0,307.0387,262.6869,13.43704243
ONEWEB-0120,1.4e-07,87.8357,9.9085,9048.0,322.2667,291.8327,13.54243993
ONEWEB-0121,1.4e-07,87.8523,9.6767,11789.0,323.1675,19.5885,13.47324808
ONEWEB-0122,1.3e-07,87.9491,9.915,8117.0,316.2758,343.0633,13.33920366
ONEWEB-0123,1.4e-07,87.8843,9.9923,7558.0,314.4916,9.1626,13.45012505
ONEWEB-0124,1.3e-07,87.9313,9.9378,8796.0,306.5395,201.1379,13.32236036
ONEWEB-0125,1.4e-07,87.9004,9.9411,9099.0,306.4287,192.584,13.39519759
ONEWEB-0126,1.4e-07,87.8692,10.054,7029.0,298.7743,336.7788,13.49273952
ONEWEB-0127,1.4e-07,87.8539,9.98,10221.0,311.2205,203.7342,13.42606941
ONEWEB-0128,1.4e-07,87.8388,9.9802,10196.0,280.9144,314.6492,13.45499942
ONEWEB-0129,1.4e-07,87.8417,9.8232,10710.0,323.5568,108.5401,13.52146548
ONEWEB-0130,1.4e-07,87.8351,9.9444,7351.0,302.6405,222.8526,13.42829396
ONEWEB-0131,1.4e-07,87.8197,9.9133,7365.0,307.9086,329.1923,13.46211267
ONEWEB-0132,1.3e-07,87.9423,9.9829,8385.0,324.173,323.5573,13.32981821
ONEWEB-0133,1.4e-07,87.8135,9.9948,10805.0,305.1955,135.1004,13.49886506
ONEWEB-0134,1.4e-07,87.8594,9.9714,11587.0,317.9049,147.1543,13.42951262
ONEWEB-0135,1.4e-07,87.8405,9.9873,12032.0,287.6836,354.137,13.49285025
ONEWEB-0136,1.4e-07,87.8425,9.8884,7759.0,305.1226,182.4094,13.44933376
ONEWEB-0137,1.3e-07,87.9585,10.0369,11045.0,303.2646,121.1116,13.30180011
ONEWEB-0138,1.4e-07,88.0357,9.8808,10719.0,316.1101,19.9707,13.58465695
ONEWEB-0139,1.4e-07,87.8475,9.994,9409.0,288.816,242.0423,13.47337913
ONEWEB-0140,1.4e-07,87.8751,9.9706,8869.0,324.5954,270.232,13.44527316
ONEWEB-0141,1.4e-07,87.8946,10.0117,10718.0,303.0828,117.8733,13.4694043
ONEWEB-0142,1.4e-07,87.891,10.0369,6652.0,305.9575,287.0853,13.42803102
ONEWEB-0143,1.4e-07,87.852,9.799,11970.0,320.4195,75.4632,13.50475021
ONEWEB-0144,1.3e-07,87.8901,9.9272,8776.0,328.7214,162.0868,13.32614241
ONEWEB-0145,1.4e-07,87.8476,9.9831,11422.0,283.4708,151.2197,13.48173721
ONEWEB-0146,1.4e-07,87.8902,10.0016,12222.0,306.9186,352.6426,13.46189078
ONEWEB-0147,1.3e-07,87.8997,9.937,9577.0,305.7707,348.1666,13.35062128
YAOGAN-33,6.4e-07,98.263,336.0319,1397.0,52.5963,307.536,14.59134705
WEINA 2,1.99e-06,98.2636,336.0685,1025.0,88.3389,271.7924,14.59150731
CAPE-3,1.823e-05,60.683,238.2098,27573.0,352.7114,7.3567,15.20481849
POLARCUBE,3.868e-05,60.6815,237.8575,26081.0,358.4279,1.6721,15.20955118
AO-109,2.238e-05,60.6873,238.9852,23186.0,359.6486,0.458,15.21399247
PROMETHEUS 2-11,3.883e-05,60.6841,237.6149,23631.0,346.3192,13.7251,15.22095871
MITEE 1,4.206e-05,60.6845,237.2345,21182.0,345.3979,14.6493,15.22651129
EXOCUBE 2,2.393e-05,60.6836,237.8258,25096.0,359.7536,0.3533,15.21022593
PROMETHEUS 2-8,3.942e-05,60.6841,237.615,23579.0,346.4588,13.5863,15.2209417
GMS-T,9.979e-05,90.0046,229.8106,1966.0,162.2636,197.8565,13.16625751
STARLINK-1952,-0.00021651,53.0549,258.5153,1478.0,81.6744,192.3121,15.06403407
STARLINK-2011,-0.00022878,53.0566,258.5183,1687.0,84.8839,214.1938,15.06422042
STARLINK-2017,-0.00099416,53.0529,246.9148,2915.0,19.2917,231.6483,15.62822542
STARLINK-2034,-0.00027026,53.0508,258.5194,1504.0,92.8925,281.081,15.06421015
STARLINK-2045,-0.00083941,53.053,246.8957,3057.0,13.7118,242.9888,15.62802842
STARLINK-2046,4.43e-06,53.0531,246.9238,2808.0,14.1125,235.5468,15.62767457
STARLINK-2047,-0.00076951,53.0534,246.9077,2874.0,17.7875,238.3143,15.62791476
STARLINK-2049,-0.00052136,53.0524,246.9216,3021.0,16.8191,229.7299,15.6278583
STARLINK-2050,0.00103561,53.0509,258.5095,1375.0,79.3238,54.6473,15.06324971
STARLINK-2055,-0.00096233,53.0518,246.9227,3135.0,16.6483,227.9637,15.62806917
STARLINK-2069,-0.00030601,53.0512,253.5136,1666.0,91.2404,330.2348,15.06422883
STARLINK-2070,-0.00087012,53.053,246.9211,2892.0,14.459,234.5954,15.62802654
STARLINK-2071,1.979e-05,53.0533,246.932,2787.0,20.955,222.3508,15.62770662
STARLINK-2076,-0.00022012,53.0559,258.5166,1567.0,77.2662,116.7146,15.0640501
STARLINK-2077,0.00010754,53.0549,258.5163,1513.0,86.9221,86.9934,15.06398762
STARLINK-2079,-0.00026204,53.0456,258.5463,1367.0,91.2957,262.6765,15.06410931
STARLINK-2080,-0.0003765,53.0531,246.9074,2801.0,21.9089,233.4978,15.62797014
STARLINK-2081,-0.00027353,53.0516,258.5167,1520.0,95.2997,298.6906,15.06399176
STARLINK-2082,-0.00021282,53.0554,258.5167,1608.0,88.6904,165.2989,15.06399578
STARLINK-2084,-0.0002267,53.0551,258.5166,1632.0,89.7559,204.2357,15.06401306
STARLINK-2085,-0.00074205,53.0532,246.926,3045.0,12.8818,235.5284,15.62812372
STARLINK-2086,-0.00190974,53.0532,246.9124,3311.0,11.3476,240.2038,15.62778278
STARLINK-2088,-0.00022112,53.056,258.5175,2010.0,100.3325,113.6559,15.06405649
STARLINK-2089,-0.00030305,53.0452,253.5885,1189.0,80.2637,326.3384,15.06404956
STARLINK-2092,-0.00068399,53.0556,258.5162,1640.0,90.4325,143.5486,15.06430429
STARLINK-2093,-0.00037676,53.0539,258.5134,1500.0,87.2443,66.7027,15.06401586
STARLINK-2094,-0.00026306,53.0528,258.509,1935.0,101.9924,351.998,15.06408661
STARLINK-2096,-0.00027819,53.0536,258.5094,1616.0,103.6006,330.3851,15.06401301
STARLINK-2097,-0.00025188,53.054,258.5126,1509.0,81.8402,37.2592,15.06418111
STARLINK-2098,-5.583e-05,53.0534,246.9119,2692.0,21.065,232.4178,15.62767006
STARLINK-2099,-0.00093633,53.0532,246.9192,2826.0,14.5404,237.6931,15.62806133
STARLINK-2100,-0.00082281,53.0532,246.9426,2681.0,20.0878,220.113,15.62781884
STARLINK-2101,-0.00084597,53.0533,246.9486,2743.0,13.0012,222.0727,15.62792508
STARLINK-2102,0.00019026,53.0532,246.9394,2926.0,18.379,223.6543,15.62745378
STARLINK-2103,0.00019515,53.0534,246.9105,3069.0,9.5704,245.1586,15.62736976
STARLINK-2104,7.063e-05,53.053,246.9172,2851.0,13.0438,234.1173,15.62733048
STARLINK-2105,-1.44e-06,53.053,246.9272,2886.0,14.5375,230.5682,15.62748737
STARLINK-2106,-0.0004373,53.0533,246.9455,2907.0,22.3163,217.2655,15.62757635
STARLINK-2108,-0.00027739,53.0512,258.5124,1423.0,93.0297,320.937,15.06414941
STARLINK-2109,-0.00025605,53.0424,258.5719,1597.0,94.9272,239.0594,15.06400942
STARLINK-2110,-0.00036677,53.0535,246.9048,3114.0,24.0499,234.5592,15.62751941
STARLINK-2111,-0.00025429,53.0531,258.5091,1525.0,82.674,31.2833,15.06411716
STARLINK-2112,4.48e-06,53.0533,246.9453,2856.0,18.8066,218.7638,15.62770813
STARLINK-2113,-0.00072934,53.0531,246.9286,3293.0,9.1952,233.548,15.62786246
STARLINK-2114,-0.00040066,53.0535,246.9073,2448.0,25.8987,231.4556,15.62759659
STARLINK-2115,-0.00073912,53.053,246.9208,2982.0,15.2761,235.0435,15.628005
STARLINK-2117,-0.00042553,53.0533,246.9108,3221.0,14.2239,238.6198,15.62788108
STARLINK-2118,6.439e-05,53.0531,246.9448,2794.0,15.4369,222.8334,15.62745689
STARLINK-2119,-0.0002407,53.0549,258.496,1683.0,89.9757,223.9876,15.06420104
STARLINK-2120,-0.00095391,53.0534,246.9299,2722.0,17.523,226.4709,15.62806818
STARLINK-2121,-0.00096011,53.0533,246.9026,3071.0,14.7222,243.2536,15.62805459
STARLINK-2122,2.673e-05,53.0532,246.9098,3033.0,17.4137,236.7508,15.62753717
STARLINK-2123,-0.00032684,53.0533,246.9444,2994.0,13.0572,227.7112,15.62791235
STARLINK-2124,-0.0008747,53.0532,246.9451,2473.0,13.4761,223.5147,15.62775749
STARLINK-2127,-0.00102987,53.0532,246.9462,3078.0,4.8967,230.8006,15.62813745
STARLINK-2128,-0.00033204,53.0534,246.9466,2985.0,16.3441,219.9622,15.62781766
STARLINK-2130,-0.00027897,53.0521,258.5149,1621.0,101.9983,297.0847,15.06418561
STARLINK-2133,-0.0007756,53.0532,246.9246,2925.0,16.3397,231.4328,15.6280451
STARLINK-2134,-0.00091219,53.0531,246.9274,2720.0,13.8835,232.0142,15.62794158
STARLINK-2135,-0.00094204,53.0531,246.9453,2738.0,15.2633,223.647,15.6280809
STARLINK-2199,0.00071327,97.5025,149.4172,12770.0,64.151,301.5266,15.14285857
STARLINK-2200,0.00071308,97.5022,149.4149,12745.0,65.7308,298.7108,15.14297903
STARLINK-2201,0.00072449,97.502,149.4099,12929.0,64.6359,291.0869,15.14287319
STARLINK-2202,0.00071055,97.5021,149.4097,12909.0,65.7464,288.7576,15.14296135
STARLINK-2203,0.00027713,97.5022,149.4123,12295.0,71.7264,288.9977,15.14314071
STARLINK-2204,0.00071566,97.5023,149.4139,12860.0,65.0031,296.9734,15.142875
STARLINK-2205,0.00024574,97.5022,149.4116,12433.0,66.4097,293.0739,15.14318245
STARLINK-2206,0.00071295,97.5023,149.4126,12948.0,65.7339,292.4054,15.14303264
STARLINK-2207,0.0007113,97.5023,149.4125,12832.0,68.5799,288.3997,15.14281432
STARLINK-2208,0.00072532,97.5026,149.4154,12161.0,66.2924,296.9444,15.14275013
SPACEBEE-52,5.553e-05,97.5002,149.2585,14961.0,31.9183,328.2953,15.14280715
SPACEBEE-46,4.908e-05,97.5001,149.1909,15099.0,32.053,328.1617,15.14205361
SPACEBEE-47,4.655e-05,97.4999,149.2525,15065.0,32.5123,327.7033,15.14160793
SPACEBEE-59,4.443e-05,97.5,149.251,15027.0,33.3162,326.9013,15.14109215
SPACEBEE-62,2.13e-05,97.4984,149.2296,15053.0,28.7039,331.5017,15.13820163
ASTROCAST-0101,9.79e-06,97.4988,148.7852,11733.0,48.12,312.103,15.12731216
SPACEBEE-61,3.934e-05,97.5044,149.031,7362.0,45.3887,314.7942,15.11736531
SPACEBEE-49,3.914e-05,97.5047,148.965,7100.0,46.1047,314.0769,15.11664648
SPACEBEE-60,3.955e-05,97.5049,149.1594,6834.0,47.0939,313.0864,15.11616059
SPACEBEE-53,4.729e-05,97.5051,149.0312,6734.0,47.798,312.3821,15.11662812
UVSQ-SAT,1.609e-05,97.4967,149.104,13397.0,28.3364,331.8592,15.12953772
YUSAT-1,1.698e-05,97.4969,149.1037,13266.0,28.4719,331.7234,15.12926316
AII-CHARLIE,1.854e-05,97.4958,149.0883,13189.0,31.9789,328.224,15.1288907
SPACEBEE-63,1.521e-05,97.5029,149.0209,7591.0,43.8577,316.3255,15.11546382
SPACEBEE-50,3.826e-05,97.5043,149.0317,7514.0,45.0651,315.1187,15.11773192
SPACEBEE-51,4.552e-05,97.4964,148.8916,7422.0,48.7131,311.4737,15.11819266
KEPLER-12 (BOBA),2.935e-05,97.4977,148.9084,11843.0,27.2014,332.9835,15.12819229
SPACEBEE-48,5.564e-05,97.495,149.0786,12297.0,34.5552,325.6476,15.13082897
CUBEL,9.41e-06,97.5066,149.1824,13171.0,30.6902,329.5097,15.12755852
SPACEBEE-40,5.073e-05,97.4953,148.8199,12370.0,35.0551,325.1492,15.13034684
LEMUR 2 NEVA,2.87e-05,97.5024,149.1421,12533.0,33.5068,326.6953,15.12833036
SPACEBEE-41,5.135e-05,97.4958,149.0828,12188.0,34.5859,325.6162,15.13003413
FLOCK 4S 22,1.921e-05,97.502,148.8748,12108.0,29.8266,330.3652,15.12733282
LEMUR-2 SAOIRSEDH5GUO,2.834e-05,97.5055,149.1553,11277.0,35.5694,324.6286,15.12520668
KEPLER-13 (LUCKY),1.265e-05,97.4959,149.0194,11795.0,28.1223,332.0643,15.12703645
SPACEBEE-42,5.131e-05,97.4961,149.0845,12038.0,34.6533,325.548,15.12956006
FLOCK 4S 21,1.965e-05,97.503,149.1415,11954.0,28.987,331.2022,15.12707974
LEMUR 2 NALLYWACKER,3e-05,97.503,149.1437,12211.0,33.8284,326.3723,15.12747002
IDEASSAT,1.556e-05,97.5032,149.1423,12169.0,30.8869,329.3075,15.12667335
SPACEBEE-55,2.462e-05,97.4948,149.0711,13298.0,38.3246,321.8927,15.12722525
SPACEBEE-54,5.331e-05,97.4964,149.0859,11922.0,34.9351,325.266,15.12933057
KEPLER-15 (SUDORMRF),1.942e-05,97.4972,149.0413,9218.0,48.7112,311.491,15.11704772
FLOCK 4S 11,1.153e-05,97.4993,148.991,9718.0,49.6834,310.5244,15.11596172
SPACEBEE-58,4.675e-05,97.5001,149.2538,15075.0,32.575,327.6408,15.14158905
SPACEBEE-57,1.276e-05,97.4972,148.9667,7011.0,53.319,306.8683,15.11492083
SPACEBEE-44,4.099e-05,97.497,148.9028,7841.0,46.5096,313.6785,15.11870049
SPACEBEE-56,3.93e-05,97.4971,148.9701,7961.0,45.5768,314.6112,15.11871453
FLOCK 4S 33,3.271e-05,97.4992,149.1202,8858.0,47.4516,312.7461,15.11712326
SPACEBEE-45,4.052e-05,97.4975,148.9748,8035.0,45.8882,314.3009,15.11905925
FLOCK 4S 12,3.461e-05,97.5027,149.0191,9604.0,49.6894,310.5174,15.11734906
FLOCK 4S 13,3.202e-05,97.5048,149.1074,9667.0,47.6942,312.5106,15.1183184
FLOCK 4S 35,3.276e-05,97.5039,149.0354,9037.0,45.7921,314.4051,15.11815212
FLOCK 4S 8,3.285e-05,97.4967,148.9745,9763.0,48.2774,311.9289,15.11811471
FLOCK 4S 31,3.323e-05,97.4973,148.979,9110.0,46.312,313.8864,15.11798138
KEPLER-8 (AMAROK),2.004e-05,97.5055,149.1772,9939.0,48.1895,312.0183,15.11779483
FLOCK 4S 34,3.293e-05,97.5036,149.096,8953.0,46.2396,313.9574,15.11776687
FLOCK 4S 9,2.818e-05,97.4976,148.9817,9710.0,48.6796,311.5269,15.11772581
FLOCK 4S 32,3.242e-05,97.4982,149.0478,8981.0,46.9837,313.2145,15.11761255
SPACEBEE-43,4.107e-05,97.4968,148.9657,7808.0,46.2179,313.9696,15.11861891
CAPELLA-4 (WHITNEY),5.654e-05,97.5007,148.9154,10731.0,38.278,321.921,15.12693228
NASA PTD-1,1.929e-05,97.5046,149.0728,10886.0,36.5659,323.6313,15.12414099
ARCE-1A,2.526e-05,97.4982,149.077,10722.0,37.7187,322.4794,15.12439064
ARCE-1C,1.936e-05,97.4983,149.076,10823.0,37.2583,322.9396,15.12387836
QPS-SAR-2 IZANAMI,1.754e-05,97.5006,149.1872,11068.0,35.8213,100.2912,15.1234084
ASTROCAST-0103,1.799e-05,97.5022,148.7806,11772.0,35.8296,324.3722,15.12305088
ASTROCAST-0102,1.807e-05,97.4985,149.0168,10269.0,41.95,318.2515,15.12309734
CAPELLA-3 (WHITNEY),5.33e-05,97.5029,148.9302,10201.0,39.342,320.855,15.1257559
FLOCK 4S 39,1.993e-05,97.5064,149.2231,11419.0,32.8151,327.3786,15.12464961
FLOCK 4S 4,2.441e-05,97.4947,149.0631,11083.0,31.3775,328.8115,15.1245646
FLOCK 4S 17,2.334e-05,97.5064,149.095,11435.0,32.2053,327.9874,15.124927
LEMUR 2 MANGO1,2.403e-05,97.497,149.0797,11629.0,36.0927,324.1087,15.12578628
FLOCK 4S 3,1.399e-05,97.4956,148.7474,11218.0,31.5904,328.5998,15.12498023
FLOCK 4S 27,2.861e-05,97.4957,149.0065,11584.0,31.8737,328.3193,15.12534412
FLOCK 4S 18,1.852e-05,97.5059,149.0914,11558.0,31.0677,329.1235,15.12527313
FLOCK 4S 26,3.526e-05,97.4959,148.9456,11752.0,31.5928,328.6006,15.1256289
FLOCK 4S 2,4.082e-05,97.4958,149.0119,11162.0,29.4545,330.7313,15.12586326
FLOCK 4S 40,3.932e-05,97.5053,148.8307,11780.0,32.8208,327.3752,15.12562809
FLOCK 4S 19,3.199e-05,97.5053,149.1563,11595.0,30.4717,329.7185,15.12604969
KEPLER-10 (BABY YODA),1.719e-05,97.5066,149.2315,11488.0,28.7163,331.4698,15.12598817
HAWK-2C,8.24e-06,97.4974,149.0658,11505.0,38.7927,321.4127,15.12127498
KEPLER-11 (DANEEL),1.282e-05,97.5009,149.0387,10549.0,42.9438,317.2614,15.12219191
ION SCV-002,5e-06,97.5011,149.1053,10562.0,35.2781,324.9146,15.12140617
HAWK-2A,8.63e-06,97.4975,149.1557,11499.0,38.6914,321.5138,15.1212755
ICEYE-X9,1.559e-05,97.5023,149.2682,10499.0,37.2273,116.3832,15.12186943
XR-1,1.523e-05,97.5041,149.1246,10440.0,37.6443,322.5517,15.12174328
HAWK-2B,8.35e-06,97.4975,149.131,11561.0,38.4079,321.7973,15.1212839
GHGSAT-C2,8.3e-06,97.4919,148.9469,10083.0,38.7003,321.4948,15.11986247
ICEYE-X8,1.747e-05,97.4995,149.078,9654.0,39.3905,18.4884,15.11992498
LEMUR 2 RUAIRI-EILIDH,2.092e-05,97.4971,148.9852,9337.0,40.732,319.4607,15.12007324
FLOCK 4S 38,3.073e-05,97.506,149.128,9673.0,42.5289,317.6689,15.11974383
FLOCK 4S 28,3.255e-05,97.4955,148.9714,9643.0,43.0898,317.1086,15.11961441
FLOCK 4S 5,3.18e-05,97.4947,149.0982,10016.0,44.0053,316.1973,15.11967851
FLOCK 4S 16,3.175e-05,97.5063,149.1267,9799.0,44.6741,315.5278,15.11927174
ASTROCAST-0105,7.25e-06,97.4948,149.0888,8975.0,42.6343,317.5582,15.11765524
FLOCK 4S 6,3.3e-05,97.4958,148.973,9954.0,45.7962,314.4085,15.1191185
ASTROCAST-0104,1.236e-05,97.4997,148.9985,10438.0,25.488,334.6863,15.11780994
FLOCK 4S 29,3.188e-05,97.4964,148.9758,9383.0,44.4713,315.7269,15.11895206
FLOCK 4S 15,4.042e-05,97.506,149.0551,9746.0,46.2734,313.9301,15.11887149
FLOCK 4S 37,3.065e-05,97.5052,149.1149,9441.0,44.8978,315.3014,15.11872256
FLOCK 4S 10,3.311e-05,97.4986,148.9873,9655.0,49.6731,310.5341,15.11735145
LEMUR 2 JENNIFERSONG,2.713e-05,97.4988,149.1067,12367.0,34.1971,326.0054,15.12781435
KEPLER-14 (STELLA),1.985e-05,97.495,148.9646,9704.0,45.0048,315.1968,15.11829486
FLOCK 4S 7,3.099e-05,97.496,149.1026,9838.0,46.4499,313.7547,15.11869868
FLOCK 4S 14,3.492e-05,97.5054,149.115,9709.0,46.435,313.7685,15.1187023
LEMUR 2 CHANTAL,1.812e-05,97.4982,148.9867,8725.0,41.934,318.2557,15.11852808
FLOCK 4S 36,3.192e-05,97.5045,149.1734,9101.0,44.528,315.668,15.11841464
KEPLER-9 (ARTEMIS),1.956e-05,97.5063,149.1204,10001.0,47.4068,312.8004,15.11811037
YAOGAN-31 D,-3.1e-07,63.411,2.0008,9806.0,295.7784,64.2227,13.45208644
YAOGAN-31 E,-3.1e-07,63.4106,1.1098,9925.0,298.0516,61.9501,13.45207944
YAOGAN-31 F,-3.1e-07,63.4111,1.1102,9783.0,295.6335,64.3678,13.45208818
LEMUR 2 NOOBNOOB,2.583e-05,97.5042,149.1521,12078.0,34.1824,326.0182,15.12700552
FLOCK 4S 24,3.148e-05,97.4987,149.1066,12070.0,29.2386,330.9518,15.12721632
FLOCK 4S 20,2.96e-05,97.5041,149.1503,11776.0,29.6188,330.5708,15.12697895
HIBER-4,1.59e-05,97.496,148.7549,12254.0,32.5625,327.6359,15.12638376
FLOCK 4S 25,4.191e-05,97.4967,148.7599,11771.0,31.7418,328.452,15.12653505
FLOCK 4S 1,4.175e-05,97.4965,149.0846,11181.0,28.569,331.6151,15.12629378
FLOCK 4S 30,3.323e-05,97.4973,148.9816,9343.0,45.13,315.0687,15.11876577
FLOCK 4S 23,3.82e-05,97.4997,149.115,12055.0,29.0834,331.1066,15.12729832
COSMOS 2549,-3.48e-06,67.1469,302.4355,6422.0,259.1998,100.8365,13.96671382
STARLINK-1782,-0.00082855,53.0524,232.528,2989.0,12.5728,323.034,15.62782248
STARLINK-1806,-0.00104128,53.0523,232.5243,2694.0,19.4967,316.7535,15.62803365
STARLINK-1909,-0.000842,53.054,232.5029,2568.0,21.4849,325.5621,15.62792294
STARLINK-1938,-0.00041036,53.0524,232.5639,3016.0,20.5198,304.9657,15.62757418
STARLINK-1940,-0.00088687,53.0523,232.5299,2812.0,16.6894,317.6706,15.62792945
STARLINK-1951,-1.096e-05,53.0521,232.5228,2575.0,29.6983,307.2182,15.62751158
STARLINK-1953,-0.00024645,53.0532,235.7693,1636.0,58.8101,88.261,15.42171583
STARLINK-1954,-0.00084854,53.0536,232.5435,2501.0,14.6449,313.3266,15.62791165
STARLINK-1955,-0.00029071,53.0526,238.511,1391.0,88.2346,75.5395,15.06438823
STARLINK-1956,-0.00031324,53.0533,238.5037,1070.0,69.3823,294.5932,15.06406838
STARLINK-1957,-0.00051712,53.0522,232.5195,2831.0,14.1502,327.187,15.62780122
STARLINK-1958,7.7e-06,53.0521,232.4986,2679.0,20.4229,328.5695,15.62744097
STARLINK-1959,-0.00010319,53.0517,232.4996,2441.0,32.7085,317.5243,15.62764972
STARLINK-1960,-0.00090976,53.0522,232.5408,2598.0,19.6761,310.2456,15.62777829
STARLINK-1961,-0.00104893,53.0523,232.5471,2872.0,19.832,307.5289,15.62801481
STARLINK-1962,-0.00048322,53.0522,232.5612,2650.0,17.3243,306.2408,15.62761547
STARLINK-1963,-0.00042975,53.0521,232.5329,2798.0,24.8805,308.226,15.62766083
STARLINK-1964,-4.732e-05,53.0523,232.5298,3094.0,19.4222,314.306,15.62739003
STARLINK-1965,-0.00041365,53.0523,232.5082,3074.0,16.6729,331.0643,15.62769812
STARLINK-1966,-0.00031271,53.0514,238.5217,1752.0,91.7304,332.112,15.06417659
STARLINK-1967,-0.00078394,53.053,238.5109,1353.0,76.7455,207.1554,15.06448783
STARLINK-1968,-0.00043764,53.0529,235.0338,2937.0,324.5744,236.3154,15.49358044
STARLINK-1969,1.774e-05,53.0521,232.4972,2718.0,20.7574,328.8572,15.6274416
STARLINK-1970,-0.00081355,53.0523,232.5308,2746.0,19.4263,315.5341,15.62781241
STARLINK-1971,-0.00026639,53.0523,232.5261,2786.0,19.9095,318.1992,15.62765636
STARLINK-1975,-0.00095604,53.0521,232.5237,3052.0,13.1013,328.9011,15.62794661
STARLINK-1976,-0.00031898,53.0474,238.5409,1410.0,83.5496,320.3526,15.06435371
STARLINK-1977,-0.0003116,53.0509,238.5169,1266.0,89.5858,14.2072,15.06391069
STARLINK-1978,-0.00077922,53.0524,232.4972,2463.0,28.9611,319.3611,15.62787437
STARLINK-1979,-0.00084808,53.0539,232.5364,2921.0,14.3856,317.465,15.62776713
STARLINK-1980,-0.00083947,53.0522,232.5388,2830.0,16.2683,314.8941,15.62786613
STARLINK-1981,-0.00106307,53.0522,232.5354,2899.0,15.9729,316.4741,15.62810365
STARLINK-1982,-0.00011368,53.0521,232.5435,3002.0,12.0509,318.4466,15.62759664
STARLINK-1984,-0.00090137,53.0523,232.5035,2665.0,13.5677,332.2122,15.6279795
STARLINK-1986,-4.28e-05,53.054,232.5609,2711.0,16.8605,307.9834,15.62744603
STARLINK-1987,-0.00051074,53.0523,232.5423,2594.0,23.3144,305.339,15.62776254
STARLINK-1988,-0.00014678,53.0523,232.5123,3128.0,15.8774,327.9553,15.62780387
STARLINK-1989,-0.00086842,53.0524,232.5653,2654.0,18.4496,305.7119,15.62787439
STARLINK-1990,0.00014075,53.051,238.511,1416.0,69.1587,254.6664,15.06386054
STARLINK-1991,-0.00040849,53.0522,232.5223,2719.0,20.3688,317.1887,15.62757145
STARLINK-1993,-0.00042329,53.0521,232.5397,3347.0,14.7137,314.5541,15.62774194
STARLINK-1994,-7.928e-05,53.054,232.5603,3196.0,21.7153,304.3763,15.62758587
STARLINK-1995,-0.0003062,53.0533,238.5111,1454.0,72.473,271.4256,15.06433461
STARLINK-1996,-5.22e-05,53.0522,232.5471,2904.0,19.7967,306.9473,15.62760403
STARLINK-1997,-0.00029668,53.0516,238.5104,1209.0,88.3459,55.5117,15.06417182
STARLINK-1998,9.837e-05,53.0535,238.5118,1414.0,73.5866,230.2373,15.06388813
STARLINK-1999,-0.0004073,53.0515,238.5113,1278.0,94.3389,29.6456,15.06410527
STARLINK-2000,-0.00074415,53.0521,238.5109,1278.0,85.5483,118.378,15.06449339
STARLINK-2001,-0.00028589,53.0531,238.5116,845.0,79.9109,103.9261,15.06400891
STARLINK-2002,-0.00028873,53.053,238.5121,1230.0,87.0358,136.8982,15.06417329
STARLINK-2003,-0.00086627,53.0525,232.5208,2855.0,16.5737,326.6958,15.62798893
STARLINK-2004,-0.00049485,53.0521,232.5009,2783.0,18.1328,328.2483,15.62792348
STARLINK-2005,-0.00086096,53.0522,232.5086,2604.0,27.6567,317.5169,15.62794009
STARLINK-2006,-0.00106628,53.0522,232.5063,2506.0,23.2011,321.3211,15.62803253
STARLINK-2007,-0.00064949,53.052,232.5264,3218.0,13.1246,327.616,15.62776772
STARLINK-2008,-0.00079793,53.0476,238.5733,1380.0,83.6116,300.3878,15.06440544
STARLINK-2021,-1.903e-05,53.0521,232.5261,2946.0,18.5867,320.8756,15.62739156
STARLINK-2023,-0.0004279,53.0521,232.5206,2823.0,20.9454,319.1422,15.62764786
STARLINK-2024,-0.00054418,53.0522,232.5223,2917.0,19.1187,319.6605,15.62797168
STARLINK-2025,-0.00053342,53.0522,232.5227,3048.0,13.4128,329.1992,15.62781618
FLOCK 4S 42,3.356e-05,97.5024,149.1186,12402.0,40.8632,319.3526,15.12452642
ARCE-1B,2.675e-05,97.4984,148.7518,10686.0,38.7785,321.421,15.12438094
P2-10,2.524e-05,97.4986,148.2327,10746.0,40.6124,319.5906,15.12442414
FLOCK 4S 48,1.208e-05,97.501,149.1366,12427.0,22.1825,337.9941,15.12966477
PROGRESS MS-16,2.13e-05,51.6459,27.4017,3029.0,150.6075,357.161,15.48951886
STARLINK-1528,-0.0098163,53.0451,269.5025,1347.0,64.3494,194.3422,15.32015522
STARLINK-1609,-0.0100514,53.0456,269.5441,1340.0,74.8683,207.3971,15.32417594
STARLINK-1645,-0.01040657,53.046,269.5553,1276.0,72.2612,221.0583,15.32671676
STARLINK-1655,0.00018322,53.0465,265.1073,940.0,77.5437,220.0931,15.73204098
STARLINK-1669,-0.00087929,53.047,265.1344,1388.0,97.0164,187.896,15.73260125
